7/20,3/20,7/20,9/20,19/20,19/20,1/20,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,0
7/20,3/20,2/5,1/4,3/4,3/4,1/20,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,0
7/20,3/20,2/5,1/4,3/4,4/5,1/20,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,0
7/20,3/20,2/5,1/4,3/4,17/20,1/20,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,0
7/20,3/20,2/5,1/4,4/5,3/4,1/20,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,0
7/20,3/20,2/5,1/4,4/5,4/5,1/20,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,0
7/20,3/20,2/5,1/4,4/5,17/20,1/20,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,0
7/20,3/20,2/5,1/4,4/5,9/10,1/20,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,0
7/20,3/20,2/5,1/4,17/20,3/4,1/20,1/20,1/20,1/20,1/20,1/20,,,,,,,0
7/20,3/20,2/5,1/4,17/20,3/4,1/40,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,1
3/8,3/20,2/5,1/4,17/20,3/4,1/40,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,1
7/20,3/20,2/5,1/4,17/20,4/5,1/20,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,0
7/20,3/20,2/5,1/4,17/20,17/20,1/20,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,0
7/20,3/20,2/5,1/4,17/20,9/10,1/20,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,0
7/20,3/20,2/5,1/4,17/20,19/20,1/20,1/20,1/20,1/20,1/20,1/20,,,,,,,0
7/20,3/20,2/5,1/4,17/20,19/20,1/40,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,1
3/8,3/20,2/5,1/4,17/20,19/20,1/40,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,1
7/20,3/20,2/5,1/4,9/10,3/4,1/20,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,0
7/20,3/20,2/5,1/4,9/10,4/5,1/20,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,0
7/20,3/20,2/5,1/4,9/10,17/20,1/20,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,0
7/20,3/20,2/5,1/4,9/10,9/10,1/20,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,0
7/20,3/20,2/5,1/4,9/10,19/20,1/20,1/20,1/20,1/20,1/20,1/20,,,,,,,0
7/20,3/20,2/5,1/4,9/10,19/20,1/40,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,1
3/8,3/20,2/5,1/4,9/10,19/20,1/40,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,1
7/20,3/20,2/5,1/4,19/20,3/4,1/20,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,0
7/20,3/20,2/5,1/4,19/20,4/5,1/20,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,0
7/20,3/20,2/5,1/4,19/20,17/20,1/20,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,0
7/20,3/20,2/5,1/4,19/20,9/10,1/20,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,0
7/20,3/20,2/5,1/4,19/20,19/20,1/20,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,0
7/20,3/20,2/5,3/10,3/4,3/4,1/20,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,0
7/20,3/20,2/5,3/10,3/4,4/5,1/20,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,0
7/20,3/20,2/5,3/10,3/4,17/20,1/20,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,0
7/20,3/20,2/5,3/10,4/5,3/4,1/20,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,0
7/20,3/20,2/5,3/10,4/5,4/5,1/20,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,0
7/20,3/20,2/5,3/10,4/5,17/20,1/20,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,0
7/20,3/20,2/5,3/10,4/5,9/10,1/20,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,0
7/20,3/20,2/5,3/10,17/20,3/4,1/20,1/20,1/20,1/20,1/20,1/20,,,,,,,0
7/20,3/20,2/5,3/10,17/20,3/4,1/40,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,1
3/8,3/20,2/5,3/10,17/20,3/4,1/40,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,1
7/20,3/20,2/5,3/10,17/20,4/5,1/20,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,0
7/20,3/20,2/5,3/10,17/20,17/20,1/20,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,0
7/20,3/20,2/5,3/10,17/20,9/10,1/20,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,0
7/20,3/20,2/5,3/10,17/20,19/20,1/20,1/20,1/20,1/20,1/20,1/20,,,,,,,0
7/20,3/20,2/5,3/10,17/20,19/20,1/40,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,1
3/8,3/20,2/5,3/10,17/20,19/20,1/40,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,1
7/20,3/20,2/5,3/10,9/10,3/4,1/20,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,0
7/20,3/20,2/5,3/10,9/10,4/5,1/20,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,0
7/20,3/20,2/5,3/10,9/10,17/20,1/20,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,0
7/20,3/20,2/5,3/10,9/10,9/10,1/20,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,0
7/20,3/20,2/5,3/10,9/10,19/20,1/20,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,0
7/20,3/20,2/5,3/10,19/20,3/4,1/20,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,0
7/20,3/20,2/5,3/10,19/20,4/5,1/20,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,0
7/20,3/20,2/5,3/10,19/20,17/20,1/20,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,0
7/20,3/20,2/5,3/10,19/20,9/10,1/20,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,0
7/20,3/20,2/5,3/10,19/20,19/20,1/20,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,0
7/20,3/20,2/5,7/20,3/4,3/4,1/20,1/20,1/20,1/20,1/20,1/20,,,,,,,0
7/20,3/20,2/5,7/20,3/4,3/4,1/40,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,1
3/8,3/20,2/5,7/20,3/4,3/4,1/40,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,1
7/20,3/20,2/5,7/20,3/4,4/5,1/20,1/20,1/20,1/20,1/20,1/20,,,,,,,0
7/20,3/20,2/5,7/20,3/4,4/5,1/40,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,1
3/8,3/20,2/5,7/20,3/4,4/5,1/40,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,1
7/20,3/20,2/5,7/20,3/4,17/20,1/20,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,0
7/20,3/20,2/5,7/20,4/5,3/4,1/20,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,0
7/20,3/20,2/5,7/20,4/5,4/5,1/20,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,0
7/20,3/20,2/5,7/20,4/5,17/20,1/20,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,0
7/20,3/20,2/5,7/20,4/5,9/10,1/20,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,0
7/20,3/20,2/5,7/20,17/20,3/4,1/20,1/20,1/20,1/20,1/20,1/20,,,,,,,0
7/20,3/20,2/5,7/20,17/20,3/4,1/40,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,1
3/8,3/20,2/5,7/20,17/20,3/4,1/40,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,1
7/20,3/20,2/5,7/20,17/20,4/5,1/20,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,0
7/20,3/20,2/5,7/20,17/20,17/20,1/20,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,0
7/20,3/20,2/5,7/20,17/20,9/10,1/20,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,0
7/20,3/20,2/5,7/20,17/20,19/20,1/20,1/20,1/20,1/20,1/20,1/20,,,,,,,0
7/20,3/20,2/5,7/20,17/20,19/20,1/40,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,1
3/8,3/20,2/5,7/20,17/20,19/20,1/40,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,1
7/20,3/20,2/5,7/20,9/10,3/4,1/20,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,0
7/20,3/20,2/5,7/20,9/10,4/5,1/20,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,0
7/20,3/20,2/5,7/20,9/10,17/20,1/20,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,0
7/20,3/20,2/5,7/20,9/10,9/10,1/20,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,0
7/20,3/20,2/5,7/20,9/10,19/20,1/20,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,0
7/20,3/20,2/5,7/20,19/20,3/4,1/20,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,0
7/20,3/20,2/5,7/20,19/20,4/5,1/20,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,0
7/20,3/20,2/5,7/20,19/20,17/20,1/20,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,0
7/20,3/20,2/5,7/20,19/20,9/10,1/20,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,0
7/20,3/20,2/5,7/20,19/20,19/20,1/20,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,0
7/20,3/20,2/5,2/5,3/4,3/4,1/20,1/20,1/20,1/20,1/20,1/20,,,,,,,0
7/20,3/20,2/5,2/5,3/4,3/4,1/40,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,1
3/8,3/20,2/5,2/5,3/4,3/4,1/40,1/20,1/20,1/20,1/20,1/20,,,,,,,1
3/8,3/20,2/5,2/5,3/4,3/4,1/40,1/40,1/20,1/20,1/20,1/20,8,1,0,2,3,6,2
3/8,7/40,2/5,2/5,3/4,3/4,1/40,1/40,1/20,1/20,1/20,1/20,8,1,0,2,3,6,2
7/20,3/20,2/5,2/5,3/4,4/5,1/20,1/20,1/20,1/20,1/20,1/20,,,,,,,0
7/20,3/20,2/5,2/5,3/4,4/5,1/40,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,1
3/8,3/20,2/5,2/5,3/4,4/5,1/40,1/20,1/20,1/20,1/20,1/20,,,,,,,1
3/8,3/20,2/5,2/5,3/4,4/5,1/40,1/40,1/20,1/20,1/20,1/20,8,1,0,2,3,6,2
3/8,7/40,2/5,2/5,3/4,4/5,1/40,1/40,1/20,1/20,1/20,1/20,8,1,0,2,3,6,2
7/20,3/20,2/5,2/5,3/4,17/20,1/20,1/20,1/20,1/20,1/20,1/20,,,,,,,0
7/20,3/20,2/5,2/5,3/4,17/20,1/40,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,1
3/8,3/20,2/5,2/5,3/4,17/20,1/40,1/20,1/20,1/20,1/20,1/20,,,,,,,1
3/8,3/20,2/5,2/5,3/4,17/20,1/40,1/40,1/20,1/20,1/20,1/20,8,1,0,2,3,6,2
3/8,7/40,2/5,2/5,3/4,17/20,1/40,1/40,1/20,1/20,1/20,1/20,8,1,0,2,3,6,2
7/20,3/20,2/5,2/5,4/5,3/4,1/20,1/20,1/20,1/20,1/20,1/20,,,,,,,0
7/20,3/20,2/5,2/5,4/5,3/4,1/40,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,1
3/8,3/20,2/5,2/5,4/5,3/4,1/40,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,1
7/20,3/20,2/5,2/5,4/5,4/5,1/20,1/20,1/20,1/20,1/20,1/20,,,,,,,0
7/20,3/20,2/5,2/5,4/5,4/5,1/40,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,1
3/8,3/20,2/5,2/5,4/5,4/5,1/40,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,1
7/20,3/20,2/5,2/5,4/5,17/20,1/20,1/20,1/20,1/20,1/20,1/20,,,,,,,0
7/20,3/20,2/5,2/5,4/5,17/20,1/40,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,1
3/8,3/20,2/5,2/5,4/5,17/20,1/40,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,1
7/20,3/20,2/5,2/5,4/5,9/10,1/20,1/20,1/20,1/20,1/20,1/20,,,,,,,0
7/20,3/20,2/5,2/5,4/5,9/10,1/40,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,1
3/8,3/20,2/5,2/5,4/5,9/10,1/40,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,1
7/20,3/20,2/5,2/5,17/20,3/4,1/20,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,0
7/20,3/20,2/5,2/5,17/20,4/5,1/20,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,0
7/20,3/20,2/5,2/5,17/20,17/20,1/20,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,0
7/20,3/20,2/5,2/5,17/20,9/10,1/20,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,0
7/20,3/20,2/5,2/5,17/20,19/20,1/20,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,0
7/20,3/20,2/5,2/5,9/10,3/4,1/20,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,0
7/20,3/20,2/5,2/5,9/10,4/5,1/20,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,0
7/20,3/20,2/5,2/5,9/10,17/20,1/20,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,0
7/20,3/20,2/5,2/5,9/10,9/10,1/20,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,0
7/20,3/20,2/5,2/5,9/10,19/20,1/20,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,0
7/20,3/20,2/5,2/5,19/20,3/4,1/20,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,0
7/20,3/20,2/5,2/5,19/20,4/5,1/20,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,0
7/20,3/20,2/5,2/5,19/20,17/20,1/20,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,0
7/20,3/20,2/5,2/5,19/20,9/10,1/20,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,0
7/20,3/20,2/5,2/5,19/20,19/20,1/20,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,0
7/20,3/20,2/5,9/20,3/4,3/4,1/20,1/20,1/20,1/20,1/20,1/20,,,,,,,0
7/20,3/20,2/5,9/20,3/4,3/4,1/40,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,1
3/8,3/20,2/5,9/20,3/4,3/4,1/40,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,1
7/20,3/20,2/5,9/20,3/4,4/5,1/20,1/20,1/20,1/20,1/20,1/20,,,,,,,0
7/20,3/20,2/5,9/20,3/4,4/5,1/40,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,1
3/8,3/20,2/5,9/20,3/4,4/5,1/40,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,1
7/20,3/20,2/5,9/20,3/4,17/20,1/20,1/20,1/20,1/20,1/20,1/20,,,,,,,0
7/20,3/20,2/5,9/20,3/4,17/20,1/40,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,1
3/8,3/20,2/5,9/20,3/4,17/20,1/40,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,1
7/20,3/20,2/5,9/20,4/5,3/4,1/20,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,0
7/20,3/20,2/5,9/20,4/5,4/5,1/20,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,0
7/20,3/20,2/5,9/20,4/5,17/20,1/20,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,0
7/20,3/20,2/5,9/20,4/5,9/10,1/20,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,0
7/20,3/20,2/5,9/20,17/20,3/4,1/20,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,0
7/20,3/20,2/5,9/20,17/20,4/5,1/20,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,0
7/20,3/20,2/5,9/20,17/20,17/20,1/20,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,0
7/20,3/20,2/5,9/20,17/20,9/10,1/20,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,0
7/20,3/20,2/5,9/20,17/20,19/20,1/20,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,0
7/20,3/20,2/5,9/20,9/10,3/4,1/20,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,0
7/20,3/20,2/5,9/20,9/10,4/5,1/20,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,0
7/20,3/20,2/5,9/20,9/10,17/20,1/20,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,0
7/20,3/20,2/5,9/20,9/10,9/10,1/20,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,0
7/20,3/20,2/5,9/20,9/10,19/20,1/20,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,0
7/20,3/20,2/5,9/20,19/20,3/4,1/20,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,0
7/20,3/20,2/5,9/20,19/20,4/5,1/20,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,0
7/20,3/20,2/5,9/20,19/20,17/20,1/20,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,0
7/20,3/20,2/5,9/20,19/20,9/10,1/20,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,0
7/20,3/20,2/5,9/20,19/20,19/20,1/20,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,0
7/20,3/20,9/20,1/4,3/4,3/4,1/20,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,0
7/20,3/20,9/20,1/4,3/4,4/5,1/20,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,0
7/20,3/20,9/20,1/4,3/4,17/20,1/20,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,0
7/20,3/20,9/20,1/4,3/4,9/10,1/20,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,0
7/20,3/20,9/20,1/4,4/5,3/4,1/20,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,0
7/20,3/20,9/20,1/4,4/5,4/5,1/20,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,0
7/20,3/20,9/20,1/4,4/5,17/20,1/20,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,0
7/20,3/20,9/20,1/4,4/5,9/10,1/20,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,0
7/20,3/20,9/20,1/4,4/5,19/20,1/20,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,0
7/20,3/20,9/20,1/4,17/20,3/4,1/20,1/20,1/20,1/20,1/20,1/20,,,,,,,0
7/20,3/20,9/20,1/4,17/20,3/4,1/40,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,1
3/8,3/20,9/20,1/4,17/20,3/4,1/40,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,1
7/20,3/20,9/20,1/4,17/20,4/5,1/20,1/20,1/20,1/20,1/20,1/20,,,,,,,0
7/20,3/20,9/20,1/4,17/20,4/5,1/40,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,1
3/8,3/20,9/20,1/4,17/20,4/5,1/40,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,1
7/20,3/20,9/20,1/4,17/20,17/20,1/20,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,0
7/20,3/20,9/20,1/4,17/20,9/10,1/20,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,0
7/20,3/20,9/20,1/4,17/20,19/20,1/20,1/20,1/20,1/20,1/20,1/20,,,,,,,0
7/20,3/20,9/20,1/4,17/20,19/20,1/40,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,1
3/8,3/20,9/20,1/4,17/20,19/20,1/40,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,1
7/20,3/20,9/20,1/4,9/10,3/4,1/20,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,0
7/20,3/20,9/20,1/4,9/10,4/5,1/20,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,0
7/20,3/20,9/20,1/4,9/10,17/20,1/20,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,0
7/20,3/20,9/20,1/4,9/10,9/10,1/20,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,0
7/20,3/20,9/20,1/4,9/10,19/20,1/20,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,0
7/20,3/20,9/20,1/4,19/20,3/4,1/20,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,0
7/20,3/20,9/20,1/4,19/20,4/5,1/20,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,0
7/20,3/20,9/20,1/4,19/20,17/20,1/20,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,0
7/20,3/20,9/20,1/4,19/20,9/10,1/20,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,0
7/20,3/20,9/20,1/4,19/20,19/20,1/20,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,0
7/20,3/20,9/20,3/10,3/4,3/4,1/20,1/20,1/20,1/20,1/20,1/20,,,,,,,0
7/20,3/20,9/20,3/10,3/4,3/4,1/40,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,1
3/8,3/20,9/20,3/10,3/4,3/4,1/40,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,1
7/20,3/20,9/20,3/10,3/4,4/5,1/20,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,0
7/20,3/20,9/20,3/10,3/4,17/20,1/20,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,0
7/20,3/20,9/20,3/10,3/4,9/10,1/20,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,0
7/20,3/20,9/20,3/10,4/5,3/4,1/20,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,0
7/20,3/20,9/20,3/10,4/5,4/5,1/20,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,0
7/20,3/20,9/20,3/10,4/5,17/20,1/20,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,0
7/20,3/20,9/20,3/10,4/5,9/10,1/20,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,0
7/20,3/20,9/20,3/10,4/5,19/20,1/20,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,0
7/20,3/20,9/20,3/10,17/20,3/4,1/20,1/20,1/20,1/20,1/20,1/20,,,,,,,0
7/20,3/20,9/20,3/10,17/20,3/4,1/40,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,1
3/8,3/20,9/20,3/10,17/20,3/4,1/40,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,1
7/20,3/20,9/20,3/10,17/20,4/5,1/20,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,0
7/20,3/20,9/20,3/10,17/20,17/20,1/20,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,0
7/20,3/20,9/20,3/10,17/20,9/10,1/20,1/20,1/20,1/20,1/20,1/20,,,,,,,0
7/20,3/20,9/20,3/10,17/20,9/10,1/40,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,1
3/8,3/20,9/20,3/10,17/20,9/10,1/40,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,1
7/20,3/20,9/20,3/10,17/20,19/20,1/20,1/20,1/20,1/20,1/20,1/20,,,,,,,0
7/20,3/20,9/20,3/10,17/20,19/20,1/40,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,1
3/8,3/20,9/20,3/10,17/20,19/20,1/40,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,1
7/20,3/20,9/20,3/10,9/10,3/4,1/20,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,0
7/20,3/20,9/20,3/10,9/10,4/5,1/20,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,0
7/20,3/20,9/20,3/10,9/10,17/20,1/20,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,0
7/20,3/20,9/20,3/10,9/10,9/10,1/20,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,0
7/20,3/20,9/20,3/10,9/10,19/20,1/20,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,0
7/20,3/20,9/20,3/10,19/20,3/4,1/20,1/20,1/20,1/20,1/20,1/20,,,,,,,0
7/20,3/20,9/20,3/10,19/20,3/4,1/40,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,1
3/8,3/20,9/20,3/10,19/20,3/4,1/40,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,1
7/20,3/20,9/20,3/10,19/20,4/5,1/20,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,0
7/20,3/20,9/20,3/10,19/20,17/20,1/20,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,0
7/20,3/20,9/20,3/10,19/20,9/10,1/20,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,0
7/20,3/20,9/20,3/10,19/20,19/20,1/20,1/20,1/20,1/20,1/20,1/20,3,1,9,10,2,6,0
7/20,3/20,9/20,7/20,3/4,3/4,1/20,1/20,1/20,1/20,1/20,1/20,,,,,,,0
7/20,3/20,9/20,7/20,3/4,3/4,1/40,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,1
3/8,3/20,9/20,7/20,3/4,3/4,1/40,1/20,1/20,1/20,1/20,1/20,,,,,,,1
3/8,3/20,9/20,7/20,3/4,3/4,1/40,1/40,1/20,1/20,1/20,1/20,8,1,0,2,3,6,2
3/8,7/40,9/20,7/20,3/4,3/4,1/40,1/40,1/20,1/20,1/20,1/20,8,1,0,2,3,6,2
7/20,3/20,9/20,7/20,3/4,4/5,1/20,1/20,1/20,1/20,1/20,1/20,,,,,,,0
7/20,3/20,9/20,7/20,3/4,4/5,1/40,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,1
3/8,3/20,9/20,7/20,3/4,4/5,1/40,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,1
7/20,3/20,9/20,7/20,3/4,17/20,1/20,1/20,1/20,1/20,1/20,1/20,,,,,,,0
7/20,3/20,9/20,7/20,3/4,17/20,1/40,1/20,1/20,1/20,1/20,1/20,8,1,0,2,3,6,1
